transaction_id,customer_id,device_id,merchant_id,timestamp,amount,payment_method,is_international,merchant_category,ip_address_risk_score,device_trust_score,txn_count_last_24h,avg_amount_last_24h,merchant_diversity_last_7d,device_change_flag,location_change_flag,authentication_method,otp_success_rate_customer,past_fraud_count_customer,past_disputes_customer,merchant_historical_fraud_rate,hour_of_day,day_of_week,is_weekend,is_fraud,historical_fraud_rate,velocity_24h,velocity_1h,velocity_7d,customer_tenure_days,location_risk_score,transaction_success_rate_customer,ip_address_country_match,previous_chargeback_count,time_of_day,amount_deviation,device_customer_sharing,velocity_ratio_1h_24h,velocity_ratio_24h_7d,combined_risk_index,pred_prob
9020,2285,23785,534,2024-03-19 10:46:00,16603.58,UPI,0,Electronics,0.1127071906494912,0.1641405044571857,10,1986.86,3,0,0,OTP,0.4984853925228756,2,2,0.007499455,10,1,0,0,0.8,10,2,30,0,0,0.4984853925228756,1,2,10,9300.514375000002,6,0.19998000199980004,0.3333222225925802,0.3624839473034102,0.24372795241068254
33763,4573,20966,636,2024-03-19 10:46:00,4165.6,UPI,0,Fashion,0.8283743989336292,0.00328765,8,7585.26,9,0,0,3DS,0.7806967095642667,2,2,0.0585484771513383,10,1,0,0,0.8,8,1,24,0,0,0.7806967095642667,1,2,10,-4792.802857142857,5,0.1249843769528809,0.333319445023124,0.6195644851103564,0.42301117189857534
43036,4092,29963,524,2024-03-19 10:49:00,14420.13,UPI,0,Fashion,0.4945805549904608,0.7436178883760713,5,10066.97,5,0,0,OTP,0.7585390294725761,2,4,0.1389529679685889,10,1,0,0,0.8571428571428571,5,1,15,0,0,0.7585390294725761,1,4,10,5419.826999999999,4,0.1999600079984003,0.33331111259249385,0.39886975384421314,0.26497915278009554
1809,1359,26953,755,2024-03-19 10:50:00,19896.67,CARD,0,Gaming,0.6652847878777856,0.090136731,0,12816.84,3,0,0,PIN,0.6232529419420216,2,3,0.1116784546295825,10,1,0,0,0.8333333333333334,0,0,0,0,0,0.6232529419420216,1,3,10,7205.7737499999985,4,0.0,0.0,0.5705604477559189,0.3331287714483413
31197,1254,25543,707,2024-03-19 10:53:00,3697.97,UPI,0,Travel,0.7037297228297976,0.004972426,6,1964.66,5,0,0,NONE,0.6077607455719167,1,2,0.0432406780741482,10,1,0,0,0.75,6,1,18,0,0,0.6077607455719167,1,2,10,-6152.185000000001,4,0.16663889351774702,0.3333148158435642,0.568772567263769,0.45349774209243776
19029,2866,21486,511,2024-03-19 10:53:00,16127.71,CARD,0,Gaming,0.3608746018428637,0.018129323,5,7468.29,6,1,0,3DS,0.4632211697254794,1,2,8.119563157568677e-05,10,1,0,1,0.75,5,1,15,0,0,0.4632211697254794,1,2,10,5319.109999999999,4,0.1999600079984003,0.33331111259249385,0.4546527550791743,0.32778002069700707
3645,4835,26700,535,2024-03-19 10:54:00,16638.19,UPI,0,Fashion,0.7112032548959548,0.1874700903609896,6,1572.99,8,0,0,OTP,0.5136539107720645,0,2,0.1332957555896715,10,1,0,0,0.6666666666666666,6,1,18,0,0,0.5136539107720645,1,2,10,10574.679999999998,10,0.16663889351774702,0.3333148158435642,0.5358594428478561,0.4205798761274972
32683,3522,28945,766,2024-03-19 10:56:00,17912.5,CARD,0,Gaming,0.3730136071224467,0.2455286980923057,1,4676.78,1,0,0,PIN,0.5612434214186588,1,1,0.1273885314673785,10,1,0,0,0.6666666666666666,1,0,3,0,0,0.5612434214186588,1,1,10,8194.85,6,0.0,0.33322225924691773,0.4216093821450818,0.38003578596144216
35856,4667,24976,792,2024-03-19 10:59:00,13788.59,CARD,0,Travel,0.8461815958444724,0.8268973504697467,10,11345.97,2,0,0,3DS,0.7081637015717275,2,2,0.1376097340878276,10,1,0,0,0.8,10,2,30,0,0,0.7081637015717275,1,2,10,2438.370999999999,4,0.19998000199980004,0.3333222225925802,0.475996955476958,0.3179249752974717
31154,4964,23646,675,2024-03-19 11:00:00,4885.47,NETBANKING,0,Electronics,0.3213674136185727,0.6727596180519115,10,14396.18,2,0,0,3DS,0.8260270337435298,0,0,0.1206382793957691,11,1,0,0,0.0,10,2,30,0,0,0.8260270337435298,1,0,11,-7036.801764705881,7,0.19998000199980004,0.3333222225925802,0.18598595635434334,0.2731261855000367
28495,1399,20057,672,2024-03-19 11:01:00,417.08,CARD,0,Grocery,0.4427965689581341,0.916088951260734,4,9998.63,8,0,1,OTP,0.7541982107310692,0,4,0.093479834,11,1,0,0,0.8,4,1,12,0,1,0.7541982107310692,1,4,11,-12717.914545454545,5,0.2499375156210947,0.3333055578701775,0.42831714723529346,0.43065849385753746
26251,4994,27219,740,2024-03-19 11:03:00,12506.96,UPI,0,Utilities,0.6495007223840733,0.089904364,9,2593.1,8,0,0,OTP,0.9018413853726328,0,1,0.1465530863338528,11,1,0,0,0.5,9,2,27,0,0,0.9018413853726328,1,1,11,1846.3839999999982,4,0.22219753360737698,0.3333209881115514,0.5061799611819925,0.4260255126776013
3406,2408,27720,627,2024-03-19 11:03:00,3432.24,UPI,0,Utilities,0.072799701,0.4158704214069543,9,5148.4,7,0,0,OTP,0.42836785,2,3,0.1393002109467192,11,1,0,0,0.8333333333333334,9,2,27,0,0,0.42836785,1,3,11,-5831.211666666668,8,0.22219753360737698,0.3333209881115514,0.3331925348746197,0.28485041558120355
38985,4870,23195,631,2024-03-19 11:04:00,9608.93,UPI,0,Gaming,0.6387817270341773,0.594055745,7,6398.79,11,0,0,OTP,0.5186303549959418,2,2,0.093349274,11,1,0,0,0.8,7,1,21,0,0,0.5186303549959418,1,2,11,-485.5357894736844,8,0.142836737608913,0.3333174610732822,0.4514932239102532,0.4704110996402325
12565,4027,22461,655,2024-03-19 11:04:00,18116.18,UPI,0,Gaming,0.840046232,0.8137422292213378,4,13281.77,3,0,0,PIN,0.4051080388662498,0,1,0.1073346748226332,11,1,0,0,0.5,4,1,12,0,0,0.4051080388662498,1,1,11,10358.380666666668,5,0.2499375156210947,0.3333055578701775,0.4107323587202591,0.41573675574448304
49285,2749,27803,736,2024-03-19 11:06:00,6703.35,CARD,0,Electronics,0.7610478933130955,0.6379472340134293,8,2830.81,1,0,0,OTP,0.4397739727829736,1,0,0.135319014705397,11,1,0,0,0.5,8,1,24,0,0,0.4397739727829736,1,0,11,-2876.2027777777785,4,0.1249843769528809,0.333319445023124,0.4277887241323222,0.33807829196910516
39008,4926,21988,675,2024-03-19 11:09:00,10889.37,UPI,0,Grocery,0.4212957559960107,0.3292326442900372,2,988.55,10,0,1,PIN,0.6566514739451981,2,0,0.1459274013989123,11,1,0,0,0.6666666666666666,2,0,6,0,1,0.6566514739451981,1,0,11,2767.4875,6,0.0,0.33327778703549404,0.5230610115539116,0.5300947146804841
48185,3972,23256,575,2024-03-19 11:17:00,1009.88,UPI,0,Electronics,0.7878370642396124,0.1608384337179889,10,6147.94,1,0,0,OTP,0.7776494973349213,1,0,0.002590897,11,1,0,0,0.5,10,2,30,0,0,0.7776494973349213,1,0,11,-8375.555714285716,4,0.19998000199980004,0.3333222225925802,0.5047016119282859,0.4142817745657275
35486,1666,25046,739,2024-03-19 11:18:00,5252.61,UPI,0,Fashion,0.089114174,0.4348036271175377,3,12406.16,11,1,1,3DS,0.9867638441860932,1,3,0.0234731041259561,11,1,0,0,0.8,3,0,9,0,1,0.9867638441860932,1,3,11,-6418.083636363636,3,0.0,0.33329630041106545,0.4044681476016837,0.4148001492755167
25974,4645,27420,726,2024-03-19 11:19:00,6641.97,UPI,0,Travel,0.5513854278343043,0.2685219324886018,10,6883.89,11,0,0,OTP,0.7727502464980691,0,0,0.0149602564118423,11,1,0,0,0.0,10,2,30,0,0,0.7727502464980691,1,0,11,-5235.031,2,0.19998000199980004,0.3333222225925802,0.3147032931349394,0.397734192371585
1024,4367,24641,779,2024-03-19 11:24:00,13678.68,UPI,0,Fashion,0.9605147134069754,0.626158117,10,13831.67,3,0,1,PIN,0.4450217899794967,1,0,0.039522592,11,1,0,1,0.5,10,2,30,0,1,0.4450217899794967,1,0,11,4378.373333333335,6,0.19998000199980004,0.3333222225925802,0.5708273090220927,0.4840325495592176
29006,2952,26210,514,2024-03-19 11:25:00,9763.64,UPI,0,Fashion,0.7378806614456767,0.065721695,7,6053.15,6,0,0,PIN,0.9589123549957056,2,1,0.0289339941393095,11,1,0,0,0.75,7,1,21,0,0,0.9589123549957056,1,1,11,-2505.8266666666677,7,0.142836737608913,0.3333174610732822,0.5640066582615649,0.40842213348553885
31082,2472,25125,607,2024-03-19 11:26:00,14784.88,CARD,0,Fashion,0.2192107035555572,0.3616684817535824,11,8752.99,9,0,0,OTP,0.4906436614315902,2,4,0.091006664,11,1,0,0,0.8571428571428571,11,2,33,0,0,0.4906436614315902,1,4,11,6635.090999999999,5,0.181801654395055,0.3333232326293143,0.3830594189445221,0.18601029293963212
40278,3342,26461,534,2024-03-19 11:27:00,4386.61,CARD,0,Gaming,0.8212875474161397,0.1207905395747785,7,8842.39,7,0,1,NONE,0.7289530778593121,0,0,0.074658554,11,1,0,0,0.0,7,1,21,0,1,0.7289530778593121,1,0,11,-8520.437000000002,3,0.142836737608913,0.3333174610732822,0.5371598671098862,0.46066730207790996
11130,4730,24952,608,2024-03-19 11:37:00,17308.48,UPI,0,Electronics,0.2824148236361924,0.8892672800414527,7,11324.29,2,0,0,OTP,0.5500900057884393,2,1,0.1092962751696556,11,1,0,0,0.75,7,1,21,0,0,0.5500900057884393,1,1,11,5722.602499999999,4,0.142836737608913,0.3333174610732822,0.27873024611649827,0.2785491579933217
26022,2811,28752,523,2024-03-19 11:40:00,16729.98,WALLET,0,Gaming,0.7271749582054007,0.9721172078941722,4,1977.07,4,0,0,OTP,0.8259935908101772,0,4,0.069557017,11,1,0,0,0.8,4,1,12,0,0,0.8259935908101772,1,4,11,4421.593000000001,8,0.2499375156210947,0.3333055578701775,0.3976404492827858,0.2818518830418054
30886,3801,25353,770,2024-03-19 11:47:00,13332.5,UPI,0,Gaming,0.6765712846943359,0.2175117243771642,9,1505.56,7,0,0,3DS,0.8520653621591521,1,1,0.0366369838671165,11,1,0,0,0.6666666666666666,9,2,27,0,0,0.8520653621591521,1,1,11,3436.9725,4,0.22219753360737698,0.3333209881115514,0.5001297706396245,0.45914984928982605
18389,3823,28417,769,2024-03-19 11:48:00,15780.84,NETBANKING,0,Gaming,0.4352742113665043,0.8627223768769876,9,13467.7,7,0,0,3DS,0.6972867796213222,1,4,0.1037743991737813,11,1,0,0,0.8333333333333334,9,2,27,0,0,0.6972867796213222,1,4,11,7830.4366666666665,8,0.22219753360737698,0.3333209881115514,0.3454593345359767,0.2715976006959704
44560,4927,24253,517,2024-03-19 11:49:00,6064.0,UPI,0,Travel,0.3734834212599018,0.7336500643673892,9,7758.8,2,0,0,OTP,0.731558295,1,1,0.1034798938369265,11,1,0,0,0.6666666666666666,9,2,27,0,0,0.731558295,1,1,11,-3855.60375,4,0.22219753360737698,0.3333209881115514,0.31934432560521137,0.3390112432745068
12909,2059,25147,622,2024-03-19 11:49:00,18719.06,UPI,0,Grocery,0.4165602380502801,0.1632046639424096,10,4179.16,9,0,0,OTP,0.50567359,0,2,0.042350507,11,1,0,0,0.6666666666666666,10,2,30,0,0,0.50567359,1,2,11,7482.70272727273,6,0.19998000199980004,0.3333222225925802,0.4341305733599354,0.34856510253506806
30953,1559,28837,759,2024-03-19 11:50:00,9975.77,UPI,0,Fashion,0.6642497683063658,0.032289447,7,9870.61,3,0,0,OTP,0.6731576727314288,0,2,0.1380127696027248,11,1,0,0,0.6666666666666666,7,1,21,0,0,0.6731576727314288,1,2,11,-1086.7000000000007,2,0.142836737608913,0.3333174610732822,0.553752928345788,0.4130837387694999
47630,3060,27352,783,2024-03-19 11:52:00,8884.95,CARD,0,Grocery,0.7404913624506757,0.4956140300231288,11,2323.55,4,0,1,OTP,0.5345464731597152,0,0,0.08684092,11,1,0,0,0.0,11,2,33,0,1,0.5345464731597152,1,0,11,-2635.835000000001,5,0.181801654395055,0.3333232326293143,0.4403927867305769,0.406788257123585
26966,2056,21035,743,2024-03-19 11:54:00,11488.31,UPI,0,Electronics,0.9838698944310076,0.2717273092810651,0,5615.97,6,1,0,OTP,0.949694498841008,2,2,0.098612573,11,1,0,0,0.8,0,0,0,0,0,0.949694498841008,1,2,11,895.0278571428553,9,0.0,0.0,0.6205380210730893,0.44104702911092514
7172,4202,24752,665,2024-03-19 11:54:00,6847.18,NETBANKING,0,Utilities,0.4736291327490005,0.5202442816868108,2,10463.19,10,0,0,OTP,0.5490655025811767,0,3,0.1370472499349992,11,1,0,0,0.75,2,0,6,0,0,0.5490655025811767,1,3,11,-1694.2508333333335,4,0.0,0.33327778703549404,0.4154493334743378,0.333552158966737
42464,1890,21701,665,2024-03-19 11:56:00,11584.84,UPI,0,Grocery,0.8905584745838626,0.8163781627818728,1,245.43,7,0,1,NONE,0.7168705098195143,1,4,0.1072703352126963,11,1,0,0,0.8333333333333334,1,0,3,0,1,0.7168705098195143,1,4,11,3487.7519999999995,11,0.0,0.33322225924691773,0.5920126435279902,0.5499751077406912
48657,3016,27484,649,2024-03-19 11:57:00,15074.38,UPI,0,Travel,0.4073506453837049,0.8263956127707863,1,13115.33,9,1,0,PIN,0.4214017125251163,0,4,0.058706665,11,1,0,0,0.8,1,0,3,0,0,0.4214017125251163,1,4,11,2268.7888888888883,3,0.0,0.33322225924691773,0.32866740406095424,0.25415916883860123
3384,4652,22513,697,2024-03-19 12:06:00,5418.88,UPI,0,Travel,0.505109058,0.9971516505544732,1,11570.24,1,0,0,OTP,0.5620281851642077,0,3,0.1237992292601389,12,1,0,0,0.75,1,0,3,0,0,0.5620281851642077,1,3,12,-5444.859166666666,6,0.0,0.33322225924691773,0.3268622331411332,0.3560055281946421
38672,1619,28831,592,2024-03-19 12:13:00,1518.37,UPI,0,Fashion,0.0266547848889316,0.8934385328196537,6,1258.35,3,1,0,OTP,0.9572977922214392,0,1,0.0255876577421373,12,1,0,0,0.5,6,1,18,0,0,0.9572977922214392,1,1,12,-8673.182,2,0.16663889351774702,0.3333148158435642,0.1344262604511762,0.2513213830567952
19423,3004,20740,628,2024-03-19 12:14:00,9925.88,UPI,0,Grocery,0.6438142139021991,0.9466308628201836,4,5441.08,7,0,1,3DS,0.7586209013089324,1,0,0.102211402662632,12,1,0,0,0.5,4,1,12,0,1,0.7586209013089324,1,0,12,1286.8229999999985,6,0.2499375156210947,0.3333055578701775,0.42426037213914936,0.5389781382732405
49462,4383,28063,643,2024-03-19 12:18:00,5219.59,CARD,0,Gaming,0.1307174687510121,0.1690528939863803,10,5685.71,9,0,0,OTP,0.9763055173966768,2,1,0.0201075586586759,12,1,0,0,0.75,10,2,30,0,0,0.9763055173966768,1,1,12,-5999.898571428572,5,0.19998000199980004,0.3333222225925802,0.3594261735597628,0.2550462680401846
4535,1119,27269,794,2024-03-19 12:19:00,17274.29,NETBANKING,0,Utilities,0.2236474507326143,0.8344550398797628,1,14347.08,5,0,0,3DS,0.5973133262058918,0,3,0.04042397,12,1,0,0,0.75,1,0,3,0,0,0.5973133262058918,1,3,12,7252.862666666668,9,0.0,0.33322225924691773,0.25828802124383177,0.21211670758456097
41471,2473,20977,764,2024-03-19 12:21:00,6323.28,CARD,0,Grocery,0.082546893,0.5444727958375034,0,2612.34,9,0,0,OTP,0.9649574651909224,2,2,0.015371033,12,1,0,0,0.8,0,0,0,0,0,0.9649574651909224,1,2,12,-3745.2725,7,0.0,0.0,0.2789437153324994,0.20711155922401162
37477,1667,20583,739,2024-03-19 12:22:00,11950.01,CARD,0,Fashion,0.9410577649095836,0.443983762858101,5,1247.27,1,0,0,PIN,0.9319978324636928,0,4,0.060824892,12,1,0,0,0.8,5,1,15,0,0,0.9319978324636928,1,4,12,658.4527272727264,5,0.1999600079984003,0.33331111259249385,0.565685555301255,0.31459922450780575
12227,1806,29480,625,2024-03-19 12:23:00,15191.88,UPI,0,Electronics,0.4556554780911727,0.571695273,6,13243.35,11,0,0,3DS,0.5567335200033027,0,1,0.091876682,12,1,0,0,0.5,6,1,18,0,0,0.5567335200033027,1,1,12,4923.715,8,0.16663889351774702,0.3333148158435642,0.34073292522735177,0.3563918944225186
5715,4828,29291,716,2024-03-19 12:23:00,2562.93,UPI,1,Grocery,0.4671665635732709,0.3530996270259954,0,4913.36,6,0,0,NONE,0.5273398570707828,2,0,0.1253131412177648,12,1,0,0,0.6666666666666666,0,0,0,0,0,0.5273398570707828,1,0,12,-8804.15,8,0.0,0.0,0.42792600524366853,0.3382623326902844
37907,3881,24280,608,2024-03-19 12:24:00,1397.88,UPI,0,Grocery,0.5602129842029958,0.7578803232910032,9,7241.58,11,0,0,OTP,0.7960141273286754,2,0,0.1116408874229307,12,1,0,0,0.6666666666666666,9,2,27,0,0,0.7960141273286754,1,0,12,-11422.603076923078,3,0.22219753360737698,0.3333209881115514,0.3721493414206176,0.33605972681489493
40093,3926,29766,667,2024-03-19 12:25:00,5872.46,WALLET,0,Utilities,0.862367031,0.8179282648188251,4,6018.19,8,0,0,NONE,0.8622366,2,1,0.095650307,12,1,0,0,0.75,4,1,12,0,0,0.8622366,1,1,12,-2319.5126666666665,2,0.2499375156210947,0.3333055578701775,0.464254517736235,0.37909525238922215
4337,4027,20784,607,2024-03-19 12:26:00,18459.11,UPI,0,Travel,0.4410861806566001,0.9315996892246032,11,2840.38,4,0,0,PIN,0.963376896,2,2,0.094805998,12,1,0,1,0.8,11,2,33,0,0,0.963376896,1,2,12,10053.911875,2,0.181801654395055,0.3333232326293143,0.3249671159520594,0.27993161642231795
29579,2690,21489,784,2024-03-19 12:28:00,2087.19,CARD,0,Gaming,0.5952587293616659,0.5887409892288178,11,9874.62,8,0,0,3DS,0.4929549105389318,1,1,0.004276851,12,1,0,1,0.6666666666666666,11,2,33,0,0,0.4929549105389318,1,1,12,-7100.06875,8,0.181801654395055,0.3333232326293143,0.3950181244960695,0.3307640035166415
49122,3154,20422,611,2024-03-19 12:32:00,13933.95,NETBANKING,0,Fashion,0.3332309926833525,0.3143614183822726,5,6499.49,10,0,0,3DS,0.6461786469577312,0,4,0.1399080137534987,12,1,0,0,0.8,5,1,15,0,0,0.6461786469577312,1,4,12,5374.687,4,0.1999600079984003,0.33331111259249385,0.42507861687925097,0.2293779219214169
35210,1279,25802,609,2024-03-19 12:33:00,17720.47,UPI,0,Electronics,0.1009433675815614,0.6829675338458479,1,3170.09,6,0,0,PIN,0.9346827915138044,1,0,0.040548008,12,1,0,0,0.5,1,0,3,0,0,0.9346827915138044,1,0,12,11002.258000000002,4,0.0,0.33322225924691773,0.20179910510529883,0.21998929267624598
39222,1609,24111,738,2024-03-19 12:39:00,8636.77,WALLET,0,Fashion,0.904370950526616,0.980928656119438,10,8586.49,8,0,0,OTP,0.766988016,2,3,0.085700843,12,1,0,1,0.8333333333333334,10,2,30,0,0,0.766988016,1,3,12,-2700.6038461538465,4,0.19998000199980004,0.3333222225925802,0.4589323892007639,0.2195972152167199
38287,1233,23210,694,2024-03-19 12:39:00,16340.39,UPI,0,Travel,0.259748641,0.4934755456971617,7,9010.36,4,0,0,OTP,0.9599977759594036,1,0,0.081981359,12,1,0,0,0.5,7,1,21,0,0,0.9599977759594036,1,0,12,7491.984545454545,1,0.142836737608913,0.3333174610732822,0.29562575496056764,0.23649223399226157
28736,4670,21219,570,2024-03-19 12:41:00,14460.14,UPI,0,Travel,0.4947702941128397,0.4699527743902404,7,6293.05,7,0,0,PIN,0.8410508006702663,0,4,0.095161416,12,1,0,0,0.8,7,1,21,0,0,0.8410508006702663,1,4,12,5405.557999999999,3,0.142836737608913,0.3333174610732822,0.4334728165558039,0.3746540060999107
15918,1419,24064,594,2024-03-19 12:44:00,9820.06,CARD,0,Travel,0.8453026964060932,0.580222384,6,8055.49,9,0,0,NONE,0.9531133088146992,0,1,0.1361444430530818,12,1,0,0,0.5,6,1,18,0,0,0.9531133088146992,1,1,12,-1095.8066666666673,4,0.16663889351774702,0.3333148158435642,0.46477522073244426,0.33801444229377897
46415,1259,28850,571,2024-03-19 12:46:00,11965.58,NETBANKING,0,Fashion,0.4198308711881983,0.9271985531051604,11,14916.3,6,0,0,OTP,0.6536176995905161,1,4,0.1189875672166601,12,1,0,0,0.8333333333333334,11,2,33,0,0,0.6536176995905161,1,4,12,1221.4836363636368,7,0.181801654395055,0.3333232326293143,0.33097373084542614,0.17518249617194137
11337,2408,29509,652,2024-03-19 12:52:00,4401.97,UPI,0,Fashion,0.4712967493957257,0.7998048118925299,3,3712.85,7,0,0,NONE,0.9814186906782164,1,0,0.117727437450944,12,1,0,0,0.5,3,0,9,0,0,0.9814186906782164,1,0,12,-4554.575789473684,3,0.0,0.33329630041106545,0.30497354993040054,0.34937022734675627
10969,1122,26337,726,2024-03-19 12:53:00,18754.3,UPI,0,Fashion,0.4044027299949816,0.4208578726870147,2,8873.59,7,0,0,PIN,0.6303313966122442,0,4,0.1059614642487728,12,1,0,0,0.8,2,0,6,0,0,0.6303313966122442,1,4,12,10206.207142857142,2,0.0,0.33327778703549404,0.4183415373108461,0.305384693850875
41195,3349,23250,682,2024-03-19 12:53:00,8805.19,UPI,0,Utilities,0.8884948386204329,0.2150312991538555,6,13211.34,10,0,0,OTP,0.4275627368788392,2,2,0.149914694548798,12,1,0,0,0.8,6,1,18,0,0,0.4275627368788392,1,2,12,-448.4466666666667,7,0.16663889351774702,0.3333148158435642,0.6135251306651184,0.4062561224514732
256,1578,24991,735,2024-03-19 12:55:00,11953.0,UPI,0,Travel,0.307121286,0.4544733251778866,9,8209.63,6,0,0,OTP,0.733699608,1,4,0.1106471024444033,12,1,0,0,0.8333333333333334,9,2,27,0,0,0.733699608,1,4,12,2032.47111111111,6,0.22219753360737698,0.3333209881115514,0.39003780791997006,0.29788342138294926
25652,4354,27138,515,2024-03-19 12:59:00,17501.59,NETBANKING,0,Travel,0.3328395622653273,0.8686980322193776,6,3976.76,10,0,0,OTP,0.5284866309578309,2,3,0.1289364242457907,12,1,0,0,0.8333333333333334,6,1,18,0,0,0.5284866309578309,1,3,12,8218.323333333334,1,0.16663889351774702,0.3333148158435642,0.3185662137515475,0.1307482648890187
47259,4365,25063,545,2024-03-19 13:00:00,16730.45,WALLET,0,Utilities,0.3944039772494488,0.7458236113958536,11,7866.86,3,0,0,NONE,0.7757886865039687,2,3,0.00584335,13,1,0,0,0.8333333333333334,11,2,33,0,0,0.7757886865039687,1,3,13,4887.702222222224,6,0.181801654395055,0.3333232326293143,0.3369918075623306,0.26058651435710045
40375,4422,24466,587,2024-03-19 13:04:00,4613.34,UPI,0,Gaming,0.2397870661892808,0.5743103679588736,6,565.19,2,0,0,PIN,0.7601509970422702,1,0,0.0598580329555692,13,1,0,0,0.5,6,1,18,0,0,0.7601509970422702,1,0,13,-3505.5820000000003,2,0.16663889351774702,0.3333148158435642,0.26904565285612336,0.2994464412583793
18310,2880,29145,799,2024-03-19 13:08:00,19236.74,UPI,0,Grocery,0.6447707828240601,0.4662212796242443,2,14111.76,8,0,0,PIN,0.6586426913198212,1,2,0.032074735,13,1,0,0,0.75,2,0,6,0,0,0.6586426913198212,1,2,13,12229.302000000001,3,0.0,0.33327778703549404,0.4566019259223692,0.40485953046508366
11324,1061,22421,608,2024-03-19 13:10:00,1430.44,WALLET,0,Fashion,0.086030862,0.1555308192575331,6,10856.96,4,0,0,OTP,0.6641459549612307,2,0,0.067437527,13,1,0,0,0.6666666666666666,6,1,18,0,0,0.6641459549612307,1,0,13,-8245.596666666666,4,0.16663889351774702,0.3333148158435642,0.34152393348182675,0.13666937132597448
30284,4779,23256,609,2024-03-19 13:10:00,10015.36,WALLET,0,Gaming,0.6780383615458055,0.040963393,0,317.24,1,0,1,3DS,0.5740484951476713,0,3,0.106907554431436,13,1,0,0,0.75,0,0,0,0,1,0.5740484951476713,1,3,13,218.4454545454555,5,0.0,0.0,0.6666003407500288,0.4478627577747786
23156,1876,20914,585,2024-03-19 13:17:00,18345.35,WALLET,0,Utilities,0.2224251605898755,0.8855376142065446,10,12339.12,10,0,0,OTP,0.6757044117812956,2,1,0.058149884,13,1,0,0,0.75,10,2,30,0,0,0.6757044117812956,1,1,13,9421.085833333333,6,0.19998000199980004,0.3333222225925802,0.25125000213565374,0.20577242348654007
36539,2063,24193,766,2024-03-19 13:17:00,3085.33,UPI,0,Gaming,0.3949422239838985,0.6386009271500925,4,5491.41,6,0,0,OTP,0.5388045544150319,1,1,0.004987855,13,1,0,0,0.6666666666666666,4,1,12,0,0,0.5388045544150319,1,1,13,-8952.578571428572,6,0.2499375156210947,0.3333055578701775,0.32509338609848437,0.32007285341588104
41978,3013,25250,549,2024-03-19 13:18:00,12346.09,UPI,0,Grocery,0.9040293604160312,0.6184156679492536,10,13775.68,8,0,0,OTP,0.7016801221851061,0,0,0.1374858922028626,13,1,0,0,0.0,10,2,30,0,0,0.7016801221851061,1,0,13,5156.389166666667,3,0.19998000199980004,0.3333222225925802,0.3750228529755312,0.3736899883168821
40410,3473,25906,601,2024-03-19 13:19:00,12093.96,UPI,1,Gaming,0.8128456952525286,0.009239355,2,5395.15,8,0,0,OTP,0.437308606692726,0,0,0.1033882246782774,13,1,0,0,0.0,2,0,6,0,0,0.437308606692726,1,0,13,2975.6690909090903,3,0.0,0.33327778703549404,0.46268348251141406,0.43516610106606524
17051,1211,20768,682,2024-03-19 13:22:00,6926.34,WALLET,0,Gaming,0.028850058,0.2620575410784106,9,6705.96,9,0,0,PIN,0.564608505,1,0,0.022424056491454,13,1,0,0,0.5,9,2,27,0,0,0.564608505,1,0,13,-3419.7128571428566,8,0.22219753360737698,0.3333209881115514,0.2607283204826087,0.14413213565049665
9767,2421,28786,507,2024-03-19 13:23:00,14448.67,CARD,0,Gaming,0.5603389761850783,0.7932812945139889,8,7621.32,2,0,0,OTP,0.8477896384624235,2,1,0.093185938,13,1,0,0,0.75,8,1,24,0,0,0.8477896384624235,1,1,13,5109.395999999999,3,0.1249843769528809,0.333319445023124,0.37808262155272576,0.33739182472097184
16143,1792,22225,509,2024-03-19 13:24:00,14461.05,UPI,1,Gaming,0.048961616,0.1261925041725135,8,10577.5,9,0,0,OTP,0.7402135961348904,0,3,0.0277774824534117,13,1,0,0,0.75,8,1,24,0,0,0.7402135961348904,1,3,13,3402.6540000000005,5,0.1249843769528809,0.333319445023124,0.3450054804561797,0.26976798057836854
29590,2657,29095,763,2024-03-19 13:25:00,1639.55,WALLET,0,Utilities,0.048650775,0.6286066256190539,1,14993.61,6,0,0,OTP,0.534516082,2,3,0.1088808594034212,13,1,0,0,0.8333333333333334,1,0,3,0,0,0.534516082,1,3,13,-8940.148333333334,10,0.0,0.33322225924691773,0.27731674592354016,0.16799054749906242
43957,4497,22793,514,2024-03-19 13:28:00,10400.23,UPI,0,Fashion,0.6039858662505289,0.2875263246857832,5,13632.62,4,0,0,3DS,0.6299383205000736,1,4,0.026530637,13,1,0,1,0.8333333333333334,5,1,15,0,0,0.6299383205000736,1,4,13,1218.168333333333,4,0.1999600079984003,0.33331111259249385,0.4956632890046687,0.32876830667155277
30136,4248,21951,572,2024-03-19 13:31:00,12901.93,NETBANKING,0,Utilities,0.7184474634500829,0.4632400511820386,7,10334.58,6,0,0,OTP,0.4267233245006518,1,3,0.1300985090803187,13,1,0,0,0.8,7,1,21,0,0,0.4267233245006518,1,3,13,2039.482857142857,6,0.142836737608913,0.3333174610732822,0.5089059306146809,0.3414243863583812
28526,1810,29262,601,2024-03-19 13:34:00,8234.24,CARD,0,Grocery,0.057669137,0.7744913097267189,6,6174.11,7,0,1,PIN,0.9134714855022368,1,4,0.1421133902638534,13,1,0,0,0.8333333333333334,6,1,18,0,1,0.9134714855022368,1,4,13,-3386.1900000000005,2,0.16663889351774702,0.3333148158435642,0.3574918238740936,0.39947110852121154
